"id";"gravity";"acceleration";"rotation";"attitude";"fallenDown";"date";"studentId"
1299;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: 0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: -0.0";0;"2020-05-11 18:28:56";"studentzUyFtN"
1300;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.02";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: -0.0";0;"2020-05-11 18:28:56";"studentvOlPmL"
1301;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: -0.0";0;"2020-05-11 18:28:57";"studentqXncwu"
1302;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.01, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: -0.0";0;"2020-05-11 18:28:57";"studentCfAobb"
1303;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: -0.0";0;"2020-05-11 18:28:58";"studentDdfHG9"
1304;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: -0.0";0;"2020-05-11 18:28:58";"student0YjmUa"
1305;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: -0.0";0;"2020-05-11 18:28:59";"studentVHOtuE"
1306;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: -0.0";0;"2020-05-11 18:28:59";"studentxwXV4k"
1307;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: -0.0";0;"2020-05-11 18:29:00";"studentha2KdU"
1308;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: -0.0";0;"2020-05-11 18:29:00";"studentHlp8Xw"
1309;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: -0.0";0;"2020-05-11 18:29:01";"studentU5y5Kh"
1310;"grav_x: 0.01, grav_y: 0.04, grav_z: -1.00";"acc_x: -0.01, acc_y: -0.01, acc_z: -0.01";"rota_x: -0.01, rota_y: -0.05, rota_z: -0.01";"atti_roll: 0.0, atti_pitch: -0.0, atti_yaw: -0.0";0;"2020-05-11 18:29:01";"studentsoxUPS"
1311;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.01, rota_z: 0.01";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:02";"student80HaCw"
1312;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:02";"studentWIcsRh"
1313;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:03";"studentwnowDJ"
1314;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:03";"student2pJygc"
1315;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:04";"studentVITs7s"
1316;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:04";"studentptGVx2"
1317;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:05";"studenteKhbpr"
1318;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:05";"student5lsaeh"
1319;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:06";"studentP7IEKV"
1320;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:06";"studentCQhwPJ"
1321;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:07";"studentluaLWS"
1322;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:07";"studentEyfnez"
1323;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:08";"studentSRfeN2"
1324;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:08";"studentR3cbfu"
1325;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:09";"studentDWbmhb"
1326;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:09";"student4hETYp"
1327;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:10";"studentRMBw2Q"
1328;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:10";"studentmV7AIg"
1329;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:11";"studentACkeuq"
1330;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:11";"student7jbd4E"
1331;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:12";"studentJGv0Nh"
1332;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:12";"studentukHfnd"
1333;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.01, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:13";"studentky7inH"
1334;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:13";"studentHZfihA"
1335;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:14";"studenteyBxLd"
1336;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:14";"studentlZWgWG"
1337;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:15";"studentzPoaxX"
1338;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:15";"studentHUSkSy"
1339;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:16";"studentYy3qAv"
1340;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:16";"studentepHVTP"
1341;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:17";"studentSB3XQy"
1342;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:17";"studentdtgsui"
1343;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:18";"studentTZDsVR"
1344;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: 0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:18";"studentGoZecQ"
1345;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.01, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:19";"student3cxRWS"
1346;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:19";"student9RxEri"
1347;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:20";"studentB7rk4J"
1348;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:20";"studentH59YAl"
1349;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:21";"student89oCa5"
1350;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:21";"studentUdwpzT"
1351;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:22";"studentlt0A5u"
1352;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:22";"studentlJZBOX"
1353;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:23";"student4hEulm"
1354;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:23";"studentpAN30l"
1355;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.01, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:24";"studentEaDjaL"
1356;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:24";"studenthsmHqD"
1357;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:25";"studentAP6zU1"
1358;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:25";"student08ii2i"
1359;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:26";"studentC8fNsv"
1360;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:26";"studentVTJIv1"
1361;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.01, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:27";"studentU0WDuu"
1362;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.01";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:27";"studentvJY9Rs"
1363;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:28";"studenti2rhrY"
1364;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:28";"studentdJtmEb"
1365;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.01, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:29";"studenttPKigb"
1366;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:29";"student2xzf3y"
1367;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:30";"studentsYJBeM"
1368;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:30";"student7NZRRc"
1369;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.01, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:31";"studentfKdkaC"
1370;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:31";"studentUdFtWt"
1371;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:32";"studentXhp4gv"
1372;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.01, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:32";"student1PM0Wo"
1373;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:33";"student8jGDf7"
1374;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:33";"studentHlkafp"
1375;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:34";"studentwt94BS"
1376;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:34";"studentozN0Q8"
1377;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:35";"studentGc080s"
1378;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:35";"studenttmUcBB"
1379;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:36";"studentUBOuoS"
1380;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:36";"studentyTGtDt"
1381;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:37";"studentqr3qRU"
1382;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:37";"studentG4cuDr"
1383;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.01";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:38";"student6ffuYt"
1384;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: -0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:38";"student6OtybH"
1385;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: -0.00, acc_y: 0.00, acc_z: -0.00";"rota_x: -0.00, rota_y: 0.00, rota_z: 0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:39";"studentkdG6pn"
1386;"grav_x: 0.01, grav_y: 0.05, grav_z: -1.00";"acc_x: 0.00, acc_y: -0.00, acc_z: -0.00";"rota_x: 0.00, rota_y: 0.00, rota_z: -0.00";"atti_roll: 0.0, atti_pitch: -0.1, atti_yaw: -0.0";0;"2020-05-11 18:29:39";"studentK6RDsd"
